folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
84,RandomForest,0.9885416666666667,0.9957716701902748,0.98125,0.9958333333333333,0.9884575026232948,0.9815195070860864,0.9771872498292777,0.999541015625,956,4,18,942,17.9366135597229,0.5916666666666667,0.5932203389830508,0.5833333333333334,0.6,0.5882352941176471,0.5901639341843591,0.1833588016023085,0.6114409722222222,144,96,100,140,0.002245187759399414
85,RandomForest,0.9895833333333334,0.9978813559322034,0.98125,0.9979166666666667,0.9894957983193277,0.981557376948611,0.9793026903759658,0.9997764756944445,958,2,18,942,17.896934509277344,0.5083333333333333,0.5056818181818182,0.7416666666666667,0.275,0.6013513513513513,0.515624999597168,0.018844459036110227,0.5453559027777779,66,174,62,178,0.002022266387939453
86,RandomForest,0.9880208333333333,0.997874601487779,0.978125,0.9979166666666667,0.9879011046817465,0.9785495402473392,0.9762328855197788,0.9995654296875001,958,2,21,939,17.88534426689148,0.6229166666666667,0.6244725738396625,0.6166666666666667,0.6291666666666667,0.6205450733752621,0.6213991766990127,0.24585254131346448,0.6716059027777779,151,89,92,148,0.0022630691528320312
87,RandomForest,0.9901041666666667,0.9947423764458465,0.9854166666666667,0.9947916666666666,0.990057561486133,0.9855521154813672,0.9802514117345182,0.9994330512152777,955,5,14,946,17.376458168029785,0.5729166666666666,0.5726141078838174,0.575,0.5708333333333333,0.5738045738045737,0.573221757082334,0.14583459926416867,0.6141493055555556,137,103,102,138,0.0022711753845214844
88,RandomForest,0.9848958333333333,0.9978609625668449,0.971875,0.9979166666666667,0.9846965699208444,0.9725888323885697,0.9701206750512504,0.9990977647569445,958,2,27,933,17.618064880371094,0.59375,0.5974025974025974,0.575,0.6125,0.5859872611464968,0.5903614455460396,0.18763197514636026,0.6280034722222221,147,93,102,138,0.0023527145385742188
89,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,30.091673374176025,0.5125,0.506578947368421,0.9625,0.0625,0.6637931034482758,0.6249999973958333,0.057353933467640436,0.5376302083333333,15,225,9,231,0.171966552734375
90,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,0.9999999999999999,960,0,0,960,19.16015076637268,0.6125,0.5918367346938775,0.725,0.5,0.6516853932584269,0.6451612899757198,0.23092110260585344,0.6713975694444445,120,120,66,174,0.01814866065979004
91,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,19.517423391342163,0.7145833333333333,0.7019607843137254,0.7458333333333333,0.6833333333333333,0.7232323232323231,0.7288888885649383,0.43000734654513595,0.7851388888888888,164,76,61,179,0.01832747459411621
92,RandomForest,0.9875,0.9968152866242038,0.978125,0.996875,0.9873817034700316,0.9785276072619092,0.9751714319218507,0.9995855034722222,957,3,21,939,17.862465143203735,0.5895833333333333,0.5749128919860628,0.6875,0.49166666666666664,0.6261859582542696,0.611398963413783,0.1827043353323342,0.6098611111111111,118,122,75,165,0.0023589134216308594
93,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,0.9999999999999999,960,0,0,960,19.908350467681885,0.63125,0.5987460815047022,0.7958333333333333,0.4666666666666667,0.6833631484794276,0.6956521734809614,0.2779919819835785,0.6892274305555556,112,128,49,191,0.01750493049621582
94,RandomForest,0.9911458333333333,0.9989417989417989,0.9833333333333333,0.9989583333333333,0.9910761154855642,0.9835897434888626,0.9824115972777804,0.9994580078125,959,1,16,944,17.789753675460815,0.49166666666666664,0.4946808510638298,0.775,0.20833333333333334,0.6038961038961039,0.4807692303069527,-0.02022783485156837,0.4957465277777778,50,190,54,186,0.002147197723388672
95,RandomForest,0.9953125,0.9979057591623036,0.9927083333333333,0.9979166666666667,0.9953002610966057,0.9927461138867621,0.9906384364848467,0.9997987196180556,958,2,7,953,18.021560668945312,0.5791666666666667,0.564625850340136,0.6916666666666667,0.4666666666666667,0.6217228464419475,0.6021505373106718,0.16250003516708203,0.5975347222222221,112,128,74,166,0.0022592544555664062
96,RandomForest,0.9911458333333333,0.9947534102833159,0.9875,0.9947916666666666,0.9911134343962364,0.9875904859371675,0.9823177811475095,0.9995269097222222,955,5,12,948,17.57093620300293,0.6020833333333333,0.5897435897435898,0.6708333333333333,0.5333333333333333,0.6276803118908382,0.6183574876239819,0.20612448509788586,0.6310243055555556,128,112,79,161,0.002272367477416992
97,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,24.63749122619629,0.6395833333333333,0.597667638483965,0.8541666666666666,0.425,0.7032590051457974,0.7445255469018062,0.30907754863772846,0.68265625,102,138,35,205,0.1867351531982422
98,RandomForest,0.9880208333333333,0.997874601487779,0.978125,0.9979166666666667,0.9879011046817465,0.9785495402473392,0.9762328855197788,0.9995930989583334,958,2,21,939,17.89896821975708,0.5104166666666666,0.5058823529411764,0.8958333333333334,0.125,0.6466165413533834,0.5454545444628099,0.03270349700838643,0.5422916666666666,30,210,25,215,0.0019960403442382812
99,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,25.01656436920166,0.6583333333333333,0.6292517006802721,0.7708333333333334,0.5458333333333333,0.6928838951310862,0.7043010748901607,0.32500007033416406,0.7315972222222222,131,109,55,185,0.19181370735168457
100,RandomForest,0.9890625,0.9936908517350158,0.984375,0.99375,0.989010989010989,0.9845201237374076,0.9781679868424151,0.9990397135416667,954,6,15,945,17.297532081604004,0.5875,0.5990566037735849,0.5291666666666667,0.6458333333333334,0.5619469026548671,0.5783582087394186,0.17620326962784072,0.6099739583333333,155,85,113,127,0.0023195743560791016
