folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
52,GradientBoosting,0.9354166666666667,0.94,0.9302083333333333,0.940625,0.9350785340314136,0.9309278349555745,0.8708805829106088,0.983845486111111,903,57,67,893,1.942880630493164,0.6604166666666667,0.6156156156156156,0.8541666666666666,0.4666666666666667,0.7155322862129145,0.7619047613864594,0.348024598442583,0.7375000000000002,112,128,35,205,0.0027201175689697266
53,GradientBoosting,0.7161458333333334,0.7334083239595051,0.6791666666666667,0.753125,0.7052460789616009,0.7012609116681608,0.43347882110619107,0.7992095269097222,723,237,308,652,1.1317558288574219,0.63125,0.6039603960396039,0.7625,0.5,0.6740331491712708,0.6779661013118836,0.2720398971756005,0.6505989583333334,120,120,57,183,0.0009267330169677734
54,GradientBoosting,0.7088541666666667,0.708636836628512,0.709375,0.7083333333333334,0.709005726184279,0.7090719498739237,0.41770855995479234,0.7865874565972223,680,280,279,681,1.1157848834991455,0.5895833333333333,0.5793357933579336,0.6541666666666667,0.525,0.614481409001957,0.6028708131086743,0.18068024346050884,0.6333767361111111,126,114,83,157,0.0015363693237304688
55,GradientBoosting,0.7947916666666667,0.8194130925507901,0.75625,0.8333333333333334,0.7865655471289273,0.7736943906408419,0.5913427830025341,0.8861642795138889,800,160,234,726,1.3259766101837158,0.65625,0.6447876447876448,0.6958333333333333,0.6166666666666667,0.6693386773547094,0.6696832576155279,0.31348390245064656,0.702361111111111,148,92,73,167,0.001447916030883789
56,GradientBoosting,0.8796875,0.8857142857142857,0.871875,0.8875,0.878740157480315,0.8738461537565286,0.7594677141203626,0.9482823350694444,852,108,123,837,1.63612699508667,0.5729166666666666,0.5411764705882353,0.9583333333333334,0.1875,0.6917293233082706,0.8181818166942149,0.228924479058705,0.6314756944444445,45,195,10,230,0.0018961429595947266
57,GradientBoosting,0.9177083333333333,0.926595744680851,0.9072916666666667,0.928125,0.9168421052631579,0.909183673376614,0.835598022723653,0.9782845052083333,891,69,89,871,1.8770906925201416,0.61875,0.5772357723577236,0.8875,0.35,0.6995073891625616,0.7567567560749939,0.28164379216430296,0.6920833333333334,84,156,27,213,0.0025434494018554688
58,GradientBoosting,0.8177083333333334,0.8359030837004405,0.790625,0.8447916666666667,0.8126338329764454,0.8013833991302981,0.6363508880188267,0.908986545138889,811,149,201,759,1.376096248626709,0.61875,0.5866261398176292,0.8041666666666667,0.43333333333333335,0.6783831282952548,0.6887417213981843,0.2557339773027516,0.6764756944444446,104,136,47,193,0.0015215873718261719
59,GradientBoosting,0.7067708333333333,0.7284234752589183,0.659375,0.7541666666666667,0.6921815199562603,0.6888677449392133,0.41541221300439346,0.7960801866319445,724,236,327,633,1.126399278640747,0.6020833333333333,0.5698005698005698,0.8333333333333334,0.37083333333333335,0.676818950930626,0.6899224800853314,0.23027546430503185,0.6008159722222223,89,151,40,200,0.0009107589721679688
60,GradientBoosting,0.8635416666666667,0.8744635193133047,0.8489583333333334,0.878125,0.861522198731501,0.8532388663104009,0.7273927936656327,0.9508441840277777,843,117,145,815,1.6473910808563232,0.53125,0.5167037861915368,0.9666666666666667,0.09583333333333334,0.6734397677793905,0.7419354814776274,0.1271414738742104,0.6372222222222221,23,217,8,232,0.0020322799682617188
61,GradientBoosting,0.7255208333333333,0.7243523316062176,0.728125,0.7229166666666667,0.7262337662337662,0.7267015706045339,0.45104778443526666,0.8061306423611112,694,266,261,699,1.1335268020629883,0.5125,0.5068493150684932,0.925,0.1,0.6548672566371682,0.5714285700680272,0.04423739552038088,0.5615538194444444,24,216,18,222,0.0008833408355712891
62,GradientBoosting,0.7098958333333333,0.7197382769901853,0.6875,0.7322916666666667,0.7032498668087372,0.7008973080058926,0.4202134140102467,0.7876182725694445,703,257,300,660,1.1136906147003174,0.64375,0.6519823788546255,0.6166666666666667,0.6708333333333333,0.6338329764453962,0.6363636361121092,0.28792269687409205,0.6809201388888888,161,79,92,148,0.0008904933929443359
63,GradientBoosting,0.7067708333333333,0.7164667393675027,0.684375,0.7291666666666666,0.7000532765050613,0.6979062810869485,0.4139571348934688,0.7922753906250001,700,260,303,657,1.087716817855835,0.6208333333333333,0.5941558441558441,0.7625,0.4791666666666667,0.6678832116788321,0.668604650774067,0.2519929622734269,0.6721180555555557,115,125,57,183,0.0008790493011474609
64,GradientBoosting,0.7052083333333333,0.7136659436008677,0.6854166666666667,0.725,0.6992561105207227,0.6973947895092791,0.4107385736807566,0.7947987196180555,696,264,302,658,1.1161293983459473,0.6333333333333333,0.624031007751938,0.6708333333333333,0.5958333333333333,0.646586345381526,0.6441441438539891,0.2674198456340801,0.6776302083333333,143,97,79,161,0.0014910697937011719
65,GradientBoosting,0.8869791666666667,0.8947927736450585,0.8770833333333333,0.896875,0.8858495528669122,0.8794688456711472,0.7741099615167509,0.9549761284722221,861,99,118,842,1.6490719318389893,0.7291666666666666,0.7310924369747899,0.725,0.7333333333333333,0.7280334728033473,0.7272727269722014,0.4583492485141057,0.7902951388888889,176,64,66,174,0.00199127197265625
66,GradientBoosting,0.7328125,0.7464167585446527,0.7052083333333333,0.7604166666666666,0.7252276379217998,0.7206317867008261,0.466336229466519,0.8072694227430555,730,230,283,677,1.105522871017456,0.6041666666666666,0.5683060109289617,0.8666666666666667,0.3416666666666667,0.6864686468646864,0.7192982449830717,0.24478062310251944,0.6599218750000002,82,158,32,208,0.0009500980377197266
67,GradientBoosting,0.8770833333333333,0.8770833333333333,0.8770833333333333,0.8770833333333333,0.8770833333333333,0.8770833332419705,0.7541666666666667,0.9472428385416667,842,118,118,842,1.4162909984588623,0.5520833333333334,0.5307125307125307,0.9,0.20416666666666666,0.6676970633693973,0.6712328757928318,0.14503785692049345,0.6477256944444444,49,191,24,216,0.0020132064819335938
