folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
40,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.259965419769287,0.6333333333333333,0.6159420289855072,0.7083333333333334,0.5583333333333333,0.6589147286821705,0.6568627447760477,0.2697182599595593,0.6805989583333333,134,106,70,170,0.0035762786865234375
41,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4211523532867432,0.6333333333333333,0.6019108280254777,0.7875,0.4791666666666667,0.6823104693140793,0.6927710839200174,0.2803245320994113,0.7185069444444446,115,125,51,189,0.015684843063354492
42,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.819859504699707,0.60625,0.5648854961832062,0.925,0.2875,0.7014218009478673,0.793103447364249,0.275812709456167,0.6944704861111112,69,171,18,222,0.04558277130126953
43,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.5962250232696533,0.5916666666666667,0.5674846625766872,0.7708333333333334,0.4125,0.6537102473498233,0.6428571424397032,0.19637378727705868,0.6548177083333333,99,141,55,185,0.031691789627075195
44,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4456160068511963,0.6333333333333333,0.5963855421686747,0.825,0.44166666666666665,0.6923076923076922,0.7162162157322863,0.28872213095403265,0.6735763888888889,106,134,42,198,0.01576995849609375
45,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2374436855316162,0.60625,0.611353711790393,0.5833333333333334,0.6291666666666667,0.5970149253731344,0.6015936252583293,0.2127235510557898,0.6557638888888888,151,89,100,140,0.003790616989135742
46,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4948604106903076,0.5875,0.565625,0.7541666666666667,0.42083333333333334,0.6464285714285715,0.6312499996054688,0.18561553006146872,0.6311197916666667,101,139,59,181,0.015421628952026367
47,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.6631042957305908,0.6375,0.6161971830985915,0.7291666666666666,0.5458333333333333,0.66793893129771,0.6683673465977717,0.27974139085997973,0.7287413194444444,131,109,65,175,0.03271341323852539
48,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4624383449554443,0.6229166666666667,0.594855305466238,0.7708333333333334,0.475,0.6715063520871144,0.6745562126186058,0.25735254346385245,0.7041579861111111,114,126,55,185,0.015924930572509766
49,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.5489356517791748,0.7291666666666666,0.7007299270072993,0.8,0.6583333333333333,0.7470817120622568,0.7669902908898105,0.4630029877947058,0.7951388888888888,158,82,48,192,0.017080307006835938
50,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2994091510772705,0.6791666666666667,0.7009345794392523,0.625,0.7333333333333333,0.6607929515418502,0.6616541350896037,0.36045474444832326,0.7162934027777776,176,64,90,150,0.0036988258361816406
51,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.5429773330688477,0.5979166666666667,0.5959183673469388,0.6083333333333333,0.5875,0.6020618556701031,0.5999999997446809,0.1958758457257441,0.6245572916666666,141,99,94,146,0.030991077423095703
52,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.5939195156097412,0.6291666666666667,0.595679012345679,0.8041666666666667,0.45416666666666666,0.6843971631205673,0.6987179482700526,0.27577626488653895,0.7442881944444445,109,131,47,193,0.03134012222290039
53,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.6126489639282227,0.6645833333333333,0.6338983050847458,0.7791666666666667,0.55,0.6990654205607476,0.7135135131278305,0.33816621695342913,0.7318923611111111,132,108,53,187,0.029770374298095703
54,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4641296863555908,0.625,0.6145038167938931,0.6708333333333333,0.5791666666666667,0.6414342629482072,0.6376146786065988,0.2510570132922877,0.6863975694444444,139,101,79,161,0.015561580657958984
55,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2951743602752686,0.6270833333333333,0.6431924882629108,0.5708333333333333,0.6833333333333333,0.6048565121412803,0.6142322095077781,0.2557904951489031,0.6620746527777779,164,76,103,137,0.0035212039947509766
56,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.3127460479736328,0.58125,0.5611285266457681,0.7458333333333333,0.4166666666666667,0.6404293381037567,0.6211180120365727,0.17209027456126288,0.6229513888888889,100,140,61,179,0.0035407543182373047
57,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.7162196636199951,0.6083333333333333,0.5828025477707006,0.7625,0.45416666666666666,0.6606498194945848,0.6566265056285383,0.2277636823307717,0.68296875,109,131,57,183,0.031101465225219727
58,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.5778896808624268,0.6395833333333333,0.6084142394822006,0.7833333333333333,0.49583333333333335,0.6848816029143897,0.6959064323415752,0.29147244752191337,0.697907986111111,119,121,52,188,0.031016111373901367
59,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.291153907775879,0.5479166666666667,0.5440613026819924,0.5916666666666667,0.5041666666666667,0.5668662674650699,0.5525114152728259,0.09620231543392137,0.5913541666666667,121,119,98,142,0.003609895706176758
60,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4955689907073975,0.5354166666666667,0.5194508009153318,0.9458333333333333,0.125,0.6706056129985228,0.6976744169821525,0.1240149307516322,0.5711545138888889,30,210,13,227,0.014564990997314453
61,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.377072811126709,0.50625,0.5034168564920274,0.9208333333333333,0.09166666666666666,0.650957290132548,0.5365853645449137,0.02236130093087326,0.5546527777777778,22,218,19,221,0.01404428482055664
62,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.728945016860962,0.6479166666666667,0.6349809885931559,0.6958333333333333,0.6,0.6640159045725645,0.663594469740279,0.29720123347788246,0.7089756944444444,144,96,73,167,0.04808354377746582
63,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2782020568847656,0.61875,0.6278026905829597,0.5833333333333334,0.6541666666666667,0.6047516198704104,0.6108949413965389,0.23809806309918863,0.6791145833333333,157,83,100,140,0.0036237239837646484
64,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.3120779991149902,0.60625,0.6123348017621145,0.5791666666666667,0.6333333333333333,0.595289079229122,0.6007905135965255,0.2128124281243289,0.6461371527777777,152,88,101,139,0.0036814212799072266
65,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2681756019592285,0.6020833333333333,0.6172248803827751,0.5375,0.6666666666666666,0.5746102449888643,0.5904059038411786,0.2058914402224403,0.6447048611111111,160,80,111,129,0.0036284923553466797
66,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.5204260349273682,0.5979166666666667,0.5604113110539846,0.9083333333333333,0.2875,0.6931637519872814,0.7582417574085256,0.24980570997693982,0.6886545138888889,69,171,22,218,0.0296783447265625
67,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4656982421875,0.5729166666666666,0.5461741424802111,0.8625,0.2833333333333333,0.6688206785137318,0.673267326066072,0.17889069547318262,0.6508854166666667,68,172,33,207,0.014620304107666016
68,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.235682725906372,0.6,0.5923076923076923,0.6416666666666667,0.5583333333333333,0.6160000000000001,0.6090909088140496,0.20069808240170178,0.6595052083333334,134,106,86,154,0.0036580562591552734
69,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.3004953861236572,0.5666666666666667,0.5601503759398496,0.6208333333333333,0.5125,0.5889328063241106,0.5747663548716045,0.13412269560867843,0.6076736111111111,123,117,91,149,0.0037238597869873047
70,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.6652917861938477,0.64375,0.6236559139784946,0.725,0.5625,0.6705202312138728,0.671641790710626,0.2913727684499537,0.7074739583333334,135,105,66,174,0.03157472610473633
71,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.9489398002624512,0.6291666666666667,0.5945121951219512,0.8125,0.44583333333333336,0.6866197183098591,0.7039473679579293,0.2776725660112572,0.7004600694444445,107,133,45,195,0.04769134521484375
72,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.439133882522583,0.6104166666666667,0.594306049822064,0.6958333333333333,0.525,0.6410748560460653,0.6331658288275549,0.22412802875154686,0.6714930555555556,126,114,73,167,0.015450000762939453
73,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.403552770614624,0.5645833333333333,0.5429362880886427,0.8166666666666667,0.3125,0.6522462562396008,0.6302521003107125,0.14956659688355026,0.6030121527777778,75,165,44,196,0.015223026275634766
74,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.6316499710083008,0.6458333333333334,0.6121794871794872,0.7958333333333333,0.49583333333333335,0.6920289855072463,0.7083333329117064,0.3057497440438928,0.7053472222222222,119,121,49,191,0.02988290786743164
75,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4128696918487549,0.5479166666666667,0.5266821345707656,0.9458333333333333,0.15,0.676602086438152,0.7346938760516452,0.15826728813941462,0.6285850694444445,36,204,13,227,0.014680147171020508
76,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.31748366355896,0.6125,0.608,0.6333333333333333,0.5916666666666667,0.620408163265306,0.6173913040793951,0.22519556718164074,0.6458680555555555,142,98,88,152,0.0036406517028808594
77,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4070212841033936,0.6375,0.6213235294117647,0.7041666666666667,0.5708333333333333,0.66015625,0.6586538458371857,0.2774775275234789,0.6958854166666668,137,103,71,169,0.015149354934692383
78,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2912237644195557,0.50625,0.5036144578313253,0.8708333333333333,0.14166666666666666,0.6381679389312978,0.5230769222721894,0.01826587696643949,0.5226736111111111,34,206,31,209,0.0032339096069335938
79,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.6267006397247314,0.6208333333333333,0.592948717948718,0.7708333333333334,0.4708333333333333,0.6702898550724637,0.6726190472186792,0.25333550220779694,0.6965277777777777,113,127,55,185,0.030187129974365234
80,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.4240052700042725,0.5833333333333334,0.5632911392405063,0.7416666666666667,0.425,0.6402877697841728,0.6219512191329566,0.17570920994297248,0.6682118055555556,102,138,62,178,0.015341043472290039
81,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2645270824432373,0.54375,0.5428571428571428,0.5541666666666667,0.5333333333333333,0.5484536082474227,0.5446808508320508,0.08751899489873673,0.6026736111111111,128,112,107,133,0.0036478042602539062
82,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2748057842254639,0.51875,0.5119363395225465,0.8041666666666667,0.23333333333333334,0.6256077795786061,0.5436893198604958,0.04567233568210189,0.5328732638888889,56,184,47,193,0.0034813880920410156
83,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.5843439102172852,0.6270833333333333,0.6055363321799307,0.7291666666666666,0.525,0.6616257088846881,0.6596858635289603,0.25963559366375133,0.6770572916666666,126,114,65,175,0.03151059150695801
84,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.6312665939331055,0.6270833333333333,0.5932721712538226,0.8083333333333333,0.44583333333333336,0.6843033509700176,0.6993464047716691,0.2727157644679211,0.70078125,107,133,46,194,0.03001713752746582
85,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.2919185161590576,0.5395833333333333,0.5235732009925558,0.8791666666666667,0.2,0.6562986003110419,0.6233766225670434,0.10785883256627629,0.5913541666666666,48,192,29,211,0.003366708755493164
